V0_LATITUDE,V0_LONGITUDE,V1_LATITUDE,V1_LONGITUDE,V2_LATITUDE,V2_LONGITUDE,V3_LATITUDE,V3_LONGITUDE,MG_WT,AL_WT,SI_WT,FE_WT,NA_WT,O_WT,TI_WT,CA_WT,chi2
-80.3455,72.5643,-85.8738,78.4789,-85.2506,85.9511,-79.8053,76.4056,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
69.7006,-104.5697,64.079,-105.3201,63.5892,-103.5008,69.1795,-102.3497,2.75,13.99,18.08,2.57,2.37685971,45.0,1.58564319,12.88279168,2.463062604283474
84.0646,121.11,78.4182,120.02,78.3843,123.463,83.9996,127.696,2.66182471,6.43919224,8.16334198,2.45692436,3.34917086,45.0,19.71727437,12.21227147,2.984102
79.5716,16.1926,73.9228,14.1433,73.8577,16.841,79.4739,20.2195,3.33009427,8.94562276,9.76123099,1.42722133,2.33444317,45.0,19.11018212,10.09120536,1.742713
37.2509,21.3543,31.5667,21.2823,31.4045,22.1527,37.0674,22.2938,6.7940502,7.35554203,15.89684436,1.04606908,2.30288766,45.0,16.39694857,5.20765808,1.738142
72.3334,29.3908,66.6811,28.6286,66.642,30.4627,72.2836,31.726,7.74450056,15.77007386,22.5923009,1.00387162,2.88846917,45.0,1.93e-06,5.00078196,2.78953
88.9553,85.5195,84.4024,35.8236,84.2584,42.4344,89.1004,123.832,3.10339763,8.69934979,8.84829381,1.73039955,4.99999981,45.0,19.91109496,7.70746445,2.046392
86.8982,54.1469,81.4799,66.3356,82.0697,70.8898,87.5885,65.9241,1.85226448,19.99999996,9.32254829,2.58119963,1.26180015,45.0,14.98218685,5.00000064,1.440522
-9.1259,22.1192,-14.805,22.2317,-14.7551,22.9417,-9.099,22.8196,3.67378444,8.70707018,12.19750712,3.56506338,4.28996582,45.0,2.56660922,19.99999985,2.988461
85.5753,-169.848,79.9956,-167.156,79.5846,-163.125,85.1612,-160.919,2.6985903,9.98564864,12.87503819,3.0407448,4.99999989,45.0,1.3999828,19.99999538,1.276546
71.3899,-39.6411,65.8459,-40.7703,65.2711,-39.1462,70.787,-37.6191,7.06809975,16.62591435,21.20831083,1.00000017,4.0976733,45.0,1.33e-06,5.00000027,1.484903
78.2027,101.838,72.5539,101.787,72.5399,104.103,78.1823,105.196,7.01838064,18.75647981,19.47014309,1.00062644,3.7543686,45.0,1e-06,5.00000041,2.104916
61.9834,-65.3485,56.4348,-66.3472,55.926,-65.1544,61.4483,-63.99,7.60641995,16.59045793,21.75741304,1.00000002,3.04568215,45.0,1.66e-06,5.00002525,1.512057
45.5124,-9.4741,39.9102,-10.0521,39.4155,-9.1232,44.979,-8.4843,14.68454064,12.28706244,20.34696936,1.00000075,1.68142546,45.0,1.34e-06,5.0,1.584222
89.6349,-169.111,84.4166,-172.8,84.0506,-165.382,88.8255,172.639,3.23413172,7.56634026,11.27755508,4.50174047,4.99999929,45.0,3.4202916,19.99994159,1.454451
-47.9087,-141.697,-53.4962,-140.966,-52.9175,-139.729,-47.3533,-140.551,4.76324939,6.18180289,12.05176279,4.84649239,3.3372605,45.0,3.81944,19.99999204,3.434344
85.2093,76.7005,79.5906,84.5603,79.6506,88.9695,85.3394,86.1391,2.79,15.79,23.42,3.43,2.87696291,45.0,2.45263374,8.69811929,2.1187143067724303
-42.5347,-66.5165,-48.2432,-66.2099,-47.9601,-64.9624,-42.2729,-65.3751,1.68709552,5.90552302,9.0428785,8.29648244,2.87064766,45.0,7.19747969,19.99989316,2.384414
25.2945,21.6128,19.6079,21.5852,19.4973,22.3561,25.1611,22.4227,5.86876232,5.00000005,10.5138187,1.00000103,2.01186065,45.0,16.24060043,14.36495683,2.378686
75.1995,109.22,69.6903,108.2893,69.1591,110.1002,74.6697,111.6404,3.56,18.65,18.37,3.99,2.80331873,45.0,7.72365359,13.41297902,2.7132218946418103
-44.286,-146.071,-49.8924,-145.436,-49.3355,-144.263,-43.755,-144.97,5.70142798,7.64400743,12.20527683,3.88107076,3.60950736,45.0,1.95877488,19.99993476,2.712473
53.6627,20.7957,47.981,20.6738,47.7591,21.8175,53.4221,22.0989,3.24238401,5.00000229,7.19363552,1.00006419,2.56433722,45.0,17.21565622,18.78392056,2.626438
84.1893,19.5134,78.57,14.5301,78.4816,18.2271,84.0209,26.4129,5.47880328,12.97314068,18.04052357,1.00001556,3.14707414,45.0,1.01e-06,14.36044176,1.863271
83.5502,-13.1251,78.0223,-14.4734,77.3884,-11.192,82.8748,-7.4222,5.62133057,19.99999131,12.276811,1.71290484,0.40001308,45.0,9.19957963,5.78936957,1.575491
-84.531,-139.914,-89.7994,96.6488,-89.3399,-78.7106,-84.0627,-132.741,4.51878151,10.91839691,11.95218545,1.68372533,2.71610187,45.0,18.20963679,5.00117214,1.896391
71.5384,-76.4346,66.0412,-74.4798,66.6467,-72.8763,72.1478,-74.4012,5.1459732,9.90404111,14.49257851,1.83546087,2.54306205,45.0,1.07888819,19.99999607,2.638609
-77.1994,-71.8799,-82.9195,-71.6905,-82.9804,-64.8391,-77.2808,-68.0392,2.29,14.7,23.2,1.01,3.11997266,45.0,2.83012137,10.42132922,1.9662285715531655
88.6915,-73.0994,83.2031,-55.4378,83.7042,-49.2499,89.2333,-34.0182,5.240481,11.61645184,14.79993819,1.70946442,1.57384584,45.0,0.05982219,19.99999652,1.957167
61.0128,-13.0783,55.3458,-13.9406,54.9907,-12.4811,60.6283,-11.4003,11.53250766,12.41065206,24.75290455,1.00001066,0.303924,45.0,1.06e-06,5.00000001,3.106691
81.7106,15.5105,76.0311,16.9573,75.7707,20.3667,81.4478,21.2645,2.83346643,6.37314691,11.87750924,4.49895016,4.99999997,45.0,4.41692729,20.0,2.346147
84.2407,-62.048,78.7186,-57.2967,79.2519,-53.7164,84.8036,-55.1702,3.79656782,9.89597778,14.06412473,2.08648986,4.02203756,45.0,1.13480231,19.99999995,2.239773
70.429,-16.6904,64.6909,-16.6902,64.6802,-14.5392,70.42,-13.9709,4.17,13.25,17.92,6.68,3.07137484,45.0,4.24359102,8.88960908,2.7197858898365013
85.708,-8.9849,80.0864,-16.3629,79.9786,-11.8037,85.4682,0.7704,6.45310039,17.45862447,22.78468884,1.00000238,2.30358116,45.0,1.03e-06,5.00000173,1.935206
86.4084,100.799,80.7649,100.746,80.7402,104.97,86.3461,111.399,4.53634561,13.00257021,13.08463283,1.10426982,3.16520246,45.0,0.10698174,19.99999733,2.092525
48.3776,-8.4491,42.7878,-9.0779,42.2722,-8.1176,47.8247,-7.4159,12.74308265,14.23741463,20.79787517,1.00059102,1.22100469,45.0,3.12e-05,5.00000064,1.517202
-69.8824,160.433,-75.4695,161.186,-74.8757,164.228,-69.3057,162.73,5.5853882,17.21621098,22.91465971,1.00004044,3.28368323,45.0,1.73e-05,5.0000001,1.732294
88.693,22.1068,84.5374,-14.9498,84.344,-6.9759,89.0381,58.8687,3.80220852,11.26026877,14.3038022,2.60855286,1.11495945,45.0,1.9102283,19.99997991,1.480032
83.433,114.581,77.7832,114.088,77.7569,117.385,83.3849,120.607,2.05055629,5.00000116,5.77122425,1.72145747,2.39809673,45.0,18.05867709,19.99998701,3.268629
89.6688,-90.2899,84.8799,-6.1625,84.4815,1.7371,88.9516,-46.5225,0.86697905,9.06405809,9.58611894,6.36800637,4.99999976,45.0,4.11486389,19.9999739,1.804134
67.6108,71.8851,62.0252,71.0638,61.5533,72.578,67.1168,73.6884,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-83.3516,70.8276,-88.218,66.0557,-88.8456,88.9234,-82.8097,76.296,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
37.6623,21.344,31.9782,21.2703,31.8144,22.1452,37.4772,22.2894,6.24661155,6.69646437,13.96915056,1.00301426,2.02565376,45.0,19.98761059,5.07149492,1.815748
-60.9321,-57.9472,-66.4395,-59.6427,-67.0643,-57.9521,-61.5545,-56.55,5.82753606,16.4660608,19.88160449,1.00000002,3.42613868,45.0,1.04e-06,8.3986589,1.574888
83.0202,114.519,77.3701,114.068,77.3447,117.261,82.9749,120.198,3.83249412,9.22153777,14.09328755,1.92280546,4.98530454,45.0,0.94484988,19.99972069,3.389592
-50.9896,-75.6634,-56.5072,-74.6386,-55.8558,-73.4602,-50.3658,-74.581,5.9551179,18.40557923,20.51989291,1.00001958,4.11909799,45.0,0.00029227,5.00000012,1.950746
88.7714,30.4693,85.2111,139.611,85.4262,148.538,89.0583,69.2177,5.49753066,17.13398609,23.96785455,1.02318243,2.37743154,45.0,1.42e-05,5.00000051,1.571159
-64.8024,-114.304,-70.3074,-112.82,-69.6574,-110.951,-64.1728,-112.739,2.88360059,10.22006079,15.87381606,1.00000001,4.99993882,45.0,0.02441046,19.99817328,2.839857
83.7621,12.6266,78.1292,8.5459,78.0487,12.1445,83.6135,19.1728,6.10026326,17.23937909,23.48929671,1.00000086,2.17103544,45.0,4.94e-06,5.00001971,1.455969
-31.4885,163.644,-37.1922,164.041,-36.7235,165.157,-31.0617,164.714,12.53012235,16.36316349,18.15036996,1.00000003,1.95633884,45.0,5.27e-06,5.00000006,1.954022
74.9545,-19.3629,69.2715,-20.4304,69.217,-18.1242,74.8809,-16.2578,7.4647733,19.58233093,19.25151581,1.00000237,2.70137149,45.0,5.82e-06,5.00000028,3.466648
-85.431,-119.789,-89.1868,106.953,-89.7509,18.2564,-85.0058,-111.084,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-68.9581,-171.71,-74.525,-170.988,-73.9372,-168.287,-68.3872,-169.631,7.82092764,14.436895,25.81470006,1.0000228,0.92743584,45.0,1.1e-05,5.00000764,1.408952
-56.8287,-83.2687,-62.4104,-82.5353,-61.9142,-81.0785,-56.3604,-82.0035,8.35168733,16.3690777,21.1989682,1.0000131,3.08025121,45.0,2.39e-06,5.00000007,2.722492
-32.6289,164.673,-38.3267,165.086,-37.8492,166.211,-32.1919,165.749,12.54931911,14.89877886,19.13907642,1.00000006,2.41281949,45.0,1.54e-06,5.00000452,2.016723
-62.9491,-58.006,-68.4591,-59.8468,-69.0804,-57.9981,-63.5653,-56.5017,3.56684547,9.75781763,10.63851091,1.04384248,2.94910119,45.0,19.71276055,7.33112176,1.806929
79.855,101.859,74.2072,101.802,74.1917,104.343,79.8314,105.74,6.65280327,17.16315715,21.21638274,1.00000633,3.9676323,45.0,3.98e-06,5.00001424,2.172503
89.7758,-150.451,85.4442,121.783,85.3602,130.268,89.2824,-79.1546,1.59243019,5.00000084,5.74331465,2.74796879,3.84495134,45.0,19.99999429,16.0713399,2.328535
89.7172,65.8206,84.9657,2.67,84.8659,11.4551,89.291,158.465,4.13333991,9.94983977,13.49194742,1.79143082,4.96692147,45.0,0.6665434,19.99997721,1.740933
51.687,-133.475,46.0869,-134.005,45.7181,-133.06,51.2912,-132.436,5.52425985,18.53501055,22.50047997,1.00000055,2.44022401,45.0,1.44e-05,5.00001065,2.450785
-58.0037,-146.801,-63.5606,-145.943,-62.9728,-144.39,-57.4329,-145.438,4.33092722,5.32157853,14.46135893,3.65996769,4.93026444,45.0,2.29592026,19.99998294,2.601532
88.6672,52.9601,83.1428,64.9359,82.6899,70.6111,88.224,79.2138,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-71.1755,71.9505,-76.7199,73.9945,-76.1589,76.778,-70.6452,74.0428,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
88.6908,69.7476,83.9923,35.1869,83.8577,41.3893,89.0574,97.9585,3.06580394,9.99012859,10.79296345,1.37552451,4.89737623,45.0,19.8738432,5.00436008,2.072992
79.4071,-12.5772,73.7386,-14.3914,73.6738,-11.5622,79.3098,-8.3521,3.34856781,9.41649166,10.90846519,1.29015386,2.913679,45.0,19.39395114,7.72869135,2.498094
80.5282,-53.221,74.9799,-55.4183,74.3697,-52.7517,79.8735,-49.2508,3.87338985,12.01019925,14.81917714,1.0724095,3.17185478,45.0,0.05308502,19.99988445,1.454031
-66.8348,-53.5563,-72.3917,-52.0092,-71.7839,-49.8405,-66.2641,-51.8261,6.7567362,19.99999997,16.96568517,1.00000032,2.25279889,45.0,3.02477642,5.00000302,2.089038
-61.3908,80.1209,-67.0503,79.6006,-67.36,81.6401,-61.6903,81.8,4.06,12.53,15.47,11.25,1.66273183,45.0,0.7279058,11.700791,2.5874555134286816
86.0305,-4.98,80.4177,-13.0604,80.3099,-8.4148,85.7811,5.3047,5.39334093,11.51342792,14.6223339,1.00110372,2.79258749,45.0,1.7159956,17.96121044,2.342615
-61.3672,-10.0246,-66.8911,-8.5275,-66.2683,-6.9709,-60.7805,-8.6971,6.8687325,18.4199751,23.03576966,1.00000007,0.67496829,45.0,0.00055338,5.000001,1.786259
17.0241,21.7564,11.3375,21.7602,11.2649,22.4903,16.9281,22.5114,6.43630209,6.1874644,14.91212261,3.17160527,3.17425382,45.0,1.11825618,19.99999562,3.061608
70.0459,71.751,64.4652,70.8776,63.9887,72.5092,69.5476,73.7422,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-74.0797,160.3709,-79.581,162.6798,-78.9705,165.8606,-73.4998,162.5506,5.13,13.19,20.37,4.64,1.72895754,45.0,0.21035905,7.75213491,1.6841152079054682
89.1374,-13.5679,86.0222,-139.346,85.9603,-126.45,89.4971,63.2267,4.35196531,19.5507547,15.61035027,1.02099246,1e-06,45.0,9.46593622,5.00000005,2.020141
-44.2016,-60.6607,-49.7418,-59.8397,-49.1121,-58.8029,-43.6042,-59.683,5.96844317,14.52880021,20.77817125,1.00000118,3.50317971,45.0,9.33e-06,9.22139514,1.897797
67.7204,-133.501,62.1505,-134.412,61.7214,-133.052,67.2664,-131.856,4.69641026,18.47576453,22.32170701,1.00000334,3.50610298,45.0,2.77e-06,5.00000911,1.866003
-76.797,-173.659,-82.3595,-170.204,-81.8571,-165.729,-76.3502,-170.859,8.87738077,15.27390853,22.98111635,1.00000711,1.86758558,45.0,1.23e-06,5.00000045,2.446179
69.5429,-165.746,64.0064,-167.59,63.4411,-166.04,68.9483,-163.913,5.57111401,16.40988802,23.14516973,1.00000022,3.20669365,45.0,1.06e-06,5.66713331,3.034841
66.033,-161.899,60.4344,-162.407,60.027,-161.016,65.6041,-160.23,4.20942102,16.96861604,21.46594172,1.00002406,1.94556315,45.0,6.83e-06,9.41042719,1.615364
82.64,-59.918,77.1134,-56.2034,77.6514,-53.0803,83.2007,-54.5618,7.9540141,18.43123415,18.8186506,1.00008517,3.79601496,45.0,1e-06,5.00000002,2.697746
78.915,-53.1341,73.3664,-55.1366,72.7586,-52.7237,78.2661,-49.7108,5.48966604,18.55773979,19.95259051,1.0,4.99999994,45.0,3.49e-06,5.00000024,1.239028
57.9137,-65.4099,52.3532,-66.2813,51.8594,-65.183,57.3926,-64.1864,8.05374558,15.06223499,22.77296153,1.0,3.11105225,45.0,1.45e-06,5.0000042,1.308296
75.9112,-9.7631,70.3875,-11.1858,69.7545,-9.1889,75.2438,-7.1062,4.20895833,19.9999994,21.10649401,1.66748072,1.53e-06,45.0,3.01704174,5.00002428,1.664937
-1.227,22.0182,-6.9097,22.0955,-6.8962,22.7954,-1.2369,22.7186,4.72478051,9.60238302,14.7530168,1.06441866,4.77791213,45.0,0.07748933,19.99999954,3.126774
-56.2958,-8.9523,-61.8359,-7.7387,-61.2393,-6.4195,-55.7346,-7.7882,8.77288058,17.99839908,18.92745805,1.00055724,3.30063095,45.0,1.8e-05,5.00005614,1.773728
54.8717,-76.6738,49.329,-77.5958,48.7509,-76.5337,54.2633,-75.5281,6.08816074,10.03922449,14.90548246,1.52448005,2.07973878,45.0,0.36298659,19.99992688,2.493238
-6.8077,-66.0758,-12.565,-66.0156,-12.4634,-65.1076,-6.7377,-65.1781,3.40130792,10.09886213,14.48616999,1.32980591,4.99999944,45.0,0.68385547,19.99999914,3.137651
88.3485,-133.783,82.9626,-112.113,83.5586,-106.292,89.0833,-109.79,4.59942013,11.62552807,14.5306611,1.00000042,2.37575832,45.0,15.8686311,5.00000087,1.809034
89.1722,-137.864,84.0268,-74.8557,84.0769,-68.3236,89.7069,-86.6125,1.02e-06,12.51529868,9.7183385,3.46988554,4.99999258,45.0,4.29649439,19.99998928,2.269589
88.7434,58.1366,84.5841,17.7431,84.4083,25.1054,89.0258,92.6868,5.28108693,15.32170742,22.43453566,1.00637581,3.49004925,45.0,2.1864863,5.27975863,1.175446
-71.7136,-173.428,-77.2788,-172.816,-76.6956,-169.556,-71.1461,-171.056,5.21994458,9.30459339,15.82356782,2.33058103,1.64626735,45.0,0.67508684,19.99995898,1.739336
76.2559,-79.3993,70.734,-81.4093,70.2144,-79.5468,75.7052,-76.936,6.71804554,17.76035078,23.65974418,1.00001303,0.86184344,45.0,2.84e-06,5.0000002,1.884254
62.1299,-79.1625,56.5784,-80.1691,56.0936,-78.9951,61.6197,-77.8225,4.51817244,6.24717793,10.97567618,1.44528429,2.44674856,45.0,18.21668949,11.15025111,2.126533
-38.0359,-168.895,-43.694,-168.42,-43.1784,-167.277,-37.5562,-167.813,9.32068856,12.85771522,23.78409608,1.00000033,3.03749397,45.0,3.02e-06,5.00000282,2.555463
47.7355,-65.5212,42.1399,-66.1646,41.6951,-65.2152,47.2587,-64.5056,10.05381918,9.66353273,24.59832828,1.22435944,2.11764386,45.0,0.00011464,7.34220186,1.444747
84.8838,3.8037,79.196,2.1914,79.1478,6.4051,84.7843,12.4528,2.24220906,5.00000081,5.5835766,2.72231015,3.33136937,45.0,18.08138286,18.03915115,3.060197
83.9467,134.807,78.3156,132.28,78.2646,135.605,83.8501,141.069,6.46111905,18.86971062,20.86306137,1.09567234,2.71025236,45.0,0.00018308,5.00000117,3.241843
82.3105,15.8283,76.6722,12.6373,76.5965,15.8531,82.1828,21.1925,4.13389247,11.12395639,13.08980059,1.04675102,2.5091275,45.0,16.47130859,6.62516343,2.425723
-84.7247,-72.9413,-89.5096,33.8591,-89.2778,-54.73,-84.4175,-64.384,1e-06,14.83426356,11.44844843,1.79914406,4.99990884,45.0,1.91829018,19.99994393,1.4433
70.5052,-53.9176,64.9488,-55.2793,64.3611,-53.6392,69.8841,-51.8989,3.98610515,10.29519021,13.41356613,1.5946616,4.71596477,45.0,0.99465135,19.9998608,1.164389
88.6467,-23.145,83.2447,11.2148,83.0322,18.4385,88.7178,16.6567,1.27810474,5.00005925,16.07623897,2.68779902,4.99999608,45.0,4.95783221,19.99996972,2.092151
85.8015,149.167,80.1139,148.362,80.1107,152.438,85.7023,158.467,6.32357971,17.61712718,18.78218554,1.27000386,2.93551925,45.0,1.3e-06,8.07158315,3.359998
88.0012,118.52,82.3563,115.658,82.3132,120.84,87.8439,137.054,3.83488779,9.91663669,13.76169388,1.03264322,4.95562139,45.0,1.65563706,19.84287996,2.198862
-54.6693,-147.716,-60.2374,-146.932,-59.6558,-145.508,-54.1064,-146.441,4.54224433,5.31019122,17.59169959,1.45873254,4.9999312,45.0,1.09721507,19.99998604,3.154705
-44.2368,-113.611,-49.8185,-112.8,-49.2127,-111.663,-43.6607,-112.538,3.79884901,11.76686259,14.6834991,1.0333465,3.65559004,45.0,0.06329319,19.99855958,2.153214
-41.3165,-66.4927,-47.027,-66.1975,-46.7482,-64.9756,-41.0595,-65.3701,1.7459302,5.28943551,9.03035673,7.72047762,3.72893039,45.0,7.48493348,19.99993607,2.391417
-36.6361,164.522,-42.316,164.985,-41.8113,166.156,-36.168,165.631,5.6126046,7.63816038,17.18455054,1.00000348,3.56477293,45.0,1.55e-06,19.99990654,1.501108
15.5018,-65.9134,9.7407,-65.9919,9.6929,-65.0837,15.421,-64.9858,7.60655608,7.11075291,19.14817755,1.00000011,2.54478472,45.0,2.94e-06,17.58972569,1.737979
52.1597,-80.4391,46.5786,-81.1638,46.1366,-80.1846,51.6897,-79.3742,4.39614099,9.62222028,14.58594088,1.13946542,4.99997521,45.0,0.25626785,19.99998938,3.080507
63.3562,-76.6298,57.849,-77.8108,57.2385,-76.5855,62.7198,-75.2486,6.58977363,9.36494242,15.41524769,1.23713103,2.17157803,45.0,0.22132907,19.99999815,2.357745
74.9567,32.8686,69.3086,31.9507,69.2678,33.976,74.9026,35.5553,6.33734348,12.42191163,18.77822585,1.14549604,2.53387365,45.0,5.40578443,8.37736493,2.208293
-74.5602,-7.8364,-80.0674,-10.5097,-80.6859,-6.5656,-75.1573,-5.2869,7.23749233,19.99999997,18.48004737,1.26689003,2.81881548,45.0,0.19674968,5.00000515,1.713982
-54.4895,-112.751,-60.025,-111.68,-59.3855,-110.322,-53.8731,-111.524,2.58954398,6.0774567,10.69466832,5.40829044,4.7617217,45.0,5.4683189,19.99999996,2.243409
89.4939,-140.909,84.2357,-63.0177,84.3335,-56.4144,89.1589,-88.2843,1.87e-06,14.59044381,6.95868702,6.2545034,4.99999944,45.0,2.19648711,19.99987736,1.632044
89.7758,-150.451,84.6907,-70.7187,84.763,-63.4111,89.2824,-79.1546,1.09e-06,5.00001275,7.7374478,2.16293342,4.99999995,45.0,19.35477185,15.74483313,1.756624
43.6235,-66.8731,37.8934,-67.1578,37.6765,-66.0565,43.3794,-65.6826,4.97413985,5.46287249,14.36152044,3.50999276,3.29051962,45.0,3.40095519,19.99999965,2.915219
-85.839,-59.922,-89.1676,63.6022,-89.6591,-32.8426,-85.246,-50.735,7.46989725,18.29801679,18.23206851,1.00000694,4.99997178,45.0,1.28e-06,5.00003746,1.56969
-60.1343,-112.952,-65.6511,-111.679,-65.002,-110.099,-59.5064,-111.573,3.1153254,7.9781656,11.64268816,4.87616597,3.95374682,45.0,3.43390813,19.99999992,1.971811
80.5081,-117.016,75.0308,-113.189,75.6712,-110.531,81.1699,-113.018,5.66073786,11.15884251,15.28522991,1.05293947,3.05115736,45.0,0.01781037,18.77328252,2.203542
-59.2151,-146.893,-64.7688,-146.014,-64.1799,-144.402,-58.6427,-145.492,3.90623188,5.42994941,17.01504169,2.5919756,4.0592768,45.0,1.99752482,19.99999981,2.405081
86.6757,42.2342,81.1115,32.3697,81.0185,36.7028,86.4406,52.5858,5.25073333,17.96973914,19.0680051,1.00000205,3.95970864,45.0,2.75180168,5.00001006,1.981736
-72.5991,14.2296,-78.1803,11.4899,-78.6102,14.9497,-72.9894,16.6492,5.38,16.19,14.91,7.94,2.34334246,45.0,1.5060865,6.34500948,1.6756734662414972
-70.2815,160.34,-75.8682,161.079,-75.275,164.202,-69.7052,162.679,5.97265551,17.34570556,22.60707233,1.00005268,3.07440024,45.0,1.01e-06,5.00011267,1.538589
88.4972,62.8637,83.1031,33.1433,82.9826,38.6346,88.0269,78.3312,5.96031009,18.03291157,24.3051817,1.00109439,0.69755808,45.0,0.00294416,5.00000001,1.626473
87.7826,-93.3539,82.2224,-80.0221,82.2556,-75.0757,87.8965,-75.6466,0.00017672,16.46114197,0.05418662,13.4221802,4.46129966,45.0,11.4867707,9.11424413,2.117438
87.2793,-4.4332,81.713,-18.4438,81.583,-12.999,86.911,9.4646,5.34228853,13.79394291,19.19525128,1.23393747,2.27493193,45.0,1.11e-06,13.15964677,1.493576
69.9569,-22.4829,64.2663,-23.1526,64.2211,-21.2449,69.9001,-20.0888,4.77186744,7.14019246,10.23813423,1.43484794,3.03622504,45.0,19.99811405,8.38061884,3.082119
-69.8508,-135.719,-75.4892,-136.3506,-75.6497,-133.4806,-70.0102,-133.6204,3.59,14.76,17.2,9.15,3.52607344,45.0,3.74130701,17.35591179,2.4223601564203863
-42.2426,164.28,-47.8994,164.813,-47.3628,166.071,-41.738,165.452,6.24707053,7.75231107,17.78930729,1.08678561,2.32726217,45.0,6.22e-05,19.79720117,1.435392
62.7973,-65.3343,57.2507,-66.362,56.7391,-65.147,62.2595,-63.9433,7.73875166,17.61402294,20.87901562,1.00000132,2.76820135,45.0,7.11e-06,5.0,1.461478
86.6101,168.256,81.0783,157.547,80.9871,161.518,86.379,177.711,6.06505903,18.80632875,20.45726176,1.00000001,3.67134917,45.0,1.26e-06,5.00000001,2.356287
75.7794,33.0604,70.1328,32.0552,70.0905,34.1521,75.7224,35.8859,6.81159193,14.70554564,21.79776451,1.14485054,2.61984496,45.0,1e-06,7.92040143,2.390573
89.0987,-136.824,85.169,154.224,85.0151,161.363,89.0014,-98.7859,2.97549243,11.43485143,13.48154827,1.59000855,4.99993561,45.0,0.51816529,19.99999843,1.771521
67.4995,-66.9326,61.8032,-67.5383,61.4939,-65.7743,67.1667,-64.7836,5.52263694,10.83676083,13.7145278,1.38020856,3.10667624,45.0,0.43919041,19.99999924,2.003356
-76.0596,82.6105,-81.7105,81.939,-81.9995,87.5696,-76.3499,85.9504,3.01,17.7,20.67,2.94,1.75305707,45.0,0.93508562,11.60357322,2.577326327341725
69.6399,71.7759,64.0584,70.9112,63.5826,72.5216,69.1423,73.7326,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
75.2099,29.9877,69.5628,28.972,69.5191,31.0222,75.1516,32.7216,5.47729025,11.97510948,14.90635739,1.00047119,3.15752138,45.0,1.00920298,17.47404733,2.462987
69.3522,-65.8273,63.6584,-66.4876,63.3425,-64.6164,69.0127,-63.5059,5.78406725,18.12191434,24.70349464,1.0,0.3904465,45.0,2.72e-06,5.00007455,2.116386
-58.8114,-146.862,-64.3661,-145.99,-63.7775,-144.398,-58.2394,-145.474,3.89349424,5.00000169,13.17295984,5.57168443,3.807386,45.0,3.55450803,19.99996576,2.518728
-54.3127,-113.857,-59.8497,-112.801,-59.2137,-111.45,-53.6995,-112.635,4.64863991,10.58324111,14.96139686,1.06968632,3.10146073,45.0,0.63565002,19.99992505,2.357398
-60.6928,-76.782,-66.1936,-78.3525,-66.8269,-76.6973,-61.3267,-75.4109,5.93475781,18.23055322,21.59155066,1.00000045,3.24313652,45.0,1.3e-06,5.00000004,1.699527
